museum,title,date_range,year,period,url,description
Hermitage Museum,Царь Пётр I – герой рисунков учеников Изостудии Эрмитажа,11 июня 2022 - 28 августа 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/64ce9880399c0a11638234d3c1d4e53f,"На экспозиции представлено 50 работ, созданных в период с 1983 по 2022 годы. Его имя известно детям с самого раннего возраста из рассказов взрослых, из книг и фильмов о жизни основателя Санкт-Петербурга. Оно звучит на прогулках по городу, при знакомстве со скульптурными изображениями императора и с архитектурными памятниками его времени. Деятельная натура царя Петра I проявила себя в самых разных сферах жизни – реформах государственного устройства страны, создании современных тому времени армии и флота, развитии науки и образования. Для ребенка царь – строитель и плотник, солдат и матрос, инженер и мыслитель, путешественник и устроитель праздников. Реальная историческая фигура Петра I в детских рисунках предстает в сказочно-романтическом образе. Опираясь на знания об императоре, ребенок в своем воображении домысливает, дорисовывает его образ, делая его понятным и близким своему сознанию. В детских работах можно увидеть Петра еще ребенком («Петр учится», Мещерякова Арина, 9 лет). Вот уже взрослый Пётр едет в Европу («Петр I в Заандаме», Шикова Элеонора, 6 лет), строит корабли («Петр I строит корабли», Роженцова Любава, 7 лет), основывает Санкт-Петербург («Петр I закладывает Петропавловскую крепость», Карелкина Маша, 8 лет), занимается государственными делами («Петр I издает указ», Загидуллина Лена, 9 лет), режет бороды боярам («Петр I отрезает бороды», Варкки Варя, 6 лет). Рисунок «Обед Петра I» Барашковой Иванки (8 лет) был вдохновлен посещением Зимнего дворца Петра I. Почти философскими можно назвать работы «Нововведения» Балашова Саши (5,5 лет) и «Диалог» Сони Сноп (12 лет). Она является одной из первых в мире детских творческих студий при музее. В разные годы Изостудией руководили талантливые художники и опытные педагоги К. В Изостудии ежегодно занимается около 100 детей в возрасте 5-11 лет. Занятия в музее воспитывают у ребят любовь к прекрасному, учат понимать искусств"
Hermitage Museum,Стендовая выставка «К 300-летию учреждения Табели о рангах и геральдической службы. В рамках Года Петра Великого в Эрмитаже»,11 июня 2022 - 31 декабря 2023,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/8db0db8975a61da1fe80a730444d453f,"Этот законодательный акт, определявший порядок чинопроизводства в Российской империи, был утвержден императором Петром I 24 января 1722 года. Иерархическая система чинов, титулов и званий была одним из важнейших средств организации государственной службы в стране. Создавая новый действенный аппарат государственного управления, Петр ставил перед собой задачу окончательно ликвидировать систему местничества и привлечь дворянское сословие на государственную службу. Куратор выставки – Екатерина Савищенко, младший научный сотрудник сектора истории Главного штаба. Выставку в Общественном форуме Главного штаба можно посетить в часы работы музея бесплатно. Все права защищены Использование изображений / О сайте"
Hermitage Museum,Брейгели. Продолжение династии. Фламандская живопись из собрания Валерии и Константина Мауергауз,28 мая 2022 - 28 августа 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/9faf12038b6f66a653374e3a9a9f58b5,"Фламандская живопись из собрания Валерии и Константина Мауергауз 28 мая 2022 года в Большом зале Дворца Меншикова открывается выставка «Брейгели. Фламандская живопись из собрания Валерии и Константина Мауергауз». Питер Брейгель Младший, прозванный Адским 1564, Брюссель - 1637/38, Антверпен Крестьянский свадебный танец.1610 Дерево, масло. 38,1 х 57,2 см Коллекция Валерии и Константина Мауергауз На экспозиции представлены 28 живописных произведений выдающихся фламандских мастеров  –  веков. Картины принадлежат одному из наиболее крупных частных собраний в России, основу которого составляют произведения прославленных продолжателей традиции Питера Брейгеля Старшего. Эти художники не перестают вызывать живой и неподдельный интерес среди современных коллекционеров и широкой зрительской аудитории. Искусствоведы называют это явление в художественной жизни Фландрии «феноменом Брейгелей». Произведения родоначальника династии, великого Питера Брейгеля Старшего, получившего от соотечественников прозвище Мужицкий Брейгель, а также двух его сыновей – Питера Младшего (по недоразумению, связанному с ошибочной атрибуцией ему чужих работ, прозванного Адским) и Яна Старшего (прозванного Бархатным) – и трех внуков, взятые вместе образуют уникальное явление в истории западноевропейского искусства. После смерти Мужицкого Брейгеля, ушедшего из жизни в сравнительно молодом возрасте, его потомки выступили талантливыми продолжателями и умелыми популяризаторами брейгелевской традиции во фламандской живописи  столетия. Однако очевидно, что братья Брейгели – Питер Младший и Ян Старший – обладали разными творческими индивидуальностями. При кажущемся внешнем типологическом сходстве и общем первоисточнике они создавали произведени"
Hermitage Museum,Выставка-событие к 20-летию выхода на экраны фильма А. Н. Сокурова «Русский ковчег»,21 мая 2022 - 5 июня 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/3c0ea25e41cc0c2a65e362b5cef94ca4,"Выставка-событие посвящена 20-летию премьеры этого уникального проекта. В течение 1 часа 29 минут зритель как бы становится путешественником во времени, перемещаясь сквозь три века русской истории — с момента основания Санкт-Петербурга до начала  столетия. «В “Русском ковчеге” мы попытались не делить время на части или кадры, а слить действие, драматургию в один поток и на одном вдохе прожить все события, то есть отказаться от монтажа… Но я думаю, что этот приём — съёмку одним кадром — нужно оправдывать эстетической идеей. Сам по себе приём ничего не стоит. Неоценимый вклад в успех фильма внесли музыканты Мариинского театра, принявшие участие в съемках вместе со своим художественным руководителем и главным дирижером Валерием Гергиевым. Воплощение творческого замысла Александра Сокурова стало возможным благодаря новейшим на то время технологиям и высокому профессионализму всех участников проекта. В подготовке и проведении съёмки участвовали 75 музыкантов, 490 сотрудников музея и около 900 актёров. «Условия — один съемочный день. Человек обязан прийти в этот день на съемку, мы не можем отменить или перенести ее на вторник или пятницу, когда актер, поболев, выздоровел и пришел. Актер, обещая в сентябре, что придет 23 декабря на съемки, что бы с ним ни случилось, должен слово сдержать. И нам дали слово девятьсот человек. На съемку не пришли по разным причинам двадцать актеров», — рассказывает А"
Hermitage Museum,Вигилиус Эриксен — портретист императрицы. К 300-летию со дня рождения,19 мая 2022 - 4 сентября 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/1945f5eb6a46e525560ef88e73d0cd04,"К 300-летию со дня рождения С 19 мая 2022 года в Николаевском зале Зимнего дворца представлена выставка «Вигилиус Эриксен – портретист императрицы. К 300-летию со дня рождения», посвященная творчеству выдающегося датского художника. Список портретистов, работавших при дворе императрицы Екатерины II, достаточно велик и включает в себя как русских, так и иностранных мастеров. Среди них Вигилиус Эриксен (1722–1782) занимает особое место. Без портретов его работы не обходится ни одна биография русской императрицы. Так сложилось, что художник был почти забыт в Дании, о нём крайне мало опубликованных биографических сведений. Юбилей художника – замечательный повод впервые за 300 лет организовать посвященную ему выставку и тем самым восстановить историческую справедливость. Творчество Эриксена – яркий пример роли Екатерины II в развитии европейской художественной культуры». Вигилиус Эриксен провел в России почти пятнадцать лет из отпущенных ему судьбой шестидесяти – c конца 1757 по апрель 1772 года. Этот срок оказался решающим для художественной карьеры Эриксена: здесь, при Императорском дворе, его талант портретиста проявился в полной мере, здесь художник осуществил свои самые смелые мечты. Имя Эриксена навсегда связано с началом царствования Екатерины Великой, его кисти принадлежат лучшие портреты первых десяти лет её правления. Особая отстраненная манера датского живописца, умение поставить изображаемого правителя на недосягаемую высоту при почти полном отсутствии привычных аллегорических деталей, простота и четкость композиции – всё это импонировало царственной заказчице, которая предпочитала новые эстетические веяния, пришедшие на смену перегруженности барокко. Назначение Эриксена придворным портретистом открыло ему доступ к персоне государыни и окружавшим её лицам. Ему поручались самые ответственные заказы двора. Выставка рассказывает не только и не столько о художнике, сколько о раннем этапе екатерининской эпохи, с ее маскарадами, царившими как в бальных залах, так и в жизни. Достаточно вспомнить изображения графа Григория Орлова в кавалергардской форме, так напоминающей его «карусельное» облачение, или по"
Hermitage Museum,Фотофиксация: фотографии археологических экспедиций Эрмитажа,30 апреля 2022 - 29 мая 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/c94f24df969724a5ff51edba8f031eac,"Экспозиции», направленной на поддержку археологической деятельности музея. Сегодня археологические материалы составляют около трети всего хранения музея. Ежегодно музей проводит более 30 археологических экспедиций. География их огромна: от Алтая и Сибири до Кавказа и юга России. Археология – это не только находки, археология – это романтика научных открытий и активного участия в изучении прошлого. Одной из важнейших составляющих работы археологических экспедиций является фотофиксация. Во время раскопок археологи последовательно снимают один за другим культурные слои и извлекают находки. Поэтому очень важно тщательно фиксировать каждый этап работ, чтобы каждый кадр в дальнейшем можно было просмотреть и проанализировать. Не допущены ли ошибки? Не упущено ли что-нибудь важное? Именно фотофиксация дает возможность сохранить весь процесс раскопок в деталях: зафиксировать – знач"
Hermitage Museum,Пасха в России,23 апреля 2022 - 23 апреля 2023,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/c1cc454e91fb5bb0a980530243e05e3c,"Яйцо пасхальное «Воскресение – Сошествие во ад; Равноапостольный князь Владимир». Папье-маше, краска, лента; лак, роспись     Экспозиция включает более 300 экспонатов  – начала XX века, в числе которых – богослужебные облачения и иконы, произведения графики, пасхальные сувениры, которые знакомят с историей, культурой и традициями празднования Воскресения Христова в России, а также с народными развлечениями и играми на Светлой седмице – неделе после Пасхи. Многие предметы ранее принадлежали членам императорской фамилии и русской аристократии, представителям дворянства и купечества; некоторые бытовали среди простого народа. Большой комплекс составляют пасхальные яйца из разнообразных материалов, в том числе созданные из стекла и фарфора. Христианскую Пасху начали отмечать еще в апостольские времена. На Руси она была введена сразу после крещения в конце X века. Праздник Пасхи, установленный в честь Крестной Смерти и Воскресения Иисуса Христа, стал символом избавления от рабства греха, перехода от смерти к вечной жизни. О самом моменте Воскресения евангелисты умалчивают: событие, непостижимое для человеческого ума, не поддается словесному описанию. Именно по этой причине изображение Воскресения Христова представляло и сложную художественную задачу. Известная иконография, показывающая Воскресение в виде сошествия Господа в ад, складывается в византийском искусстве к X – XI векам и почти сразу становится известна на Руси. В  веке в русское искусство проникают западноевропейские образцы, под влиянием которых в композицию икон Воскресения Христова включается сцена Восстания Спасителя из гроба, неизвестная до этого византийской традиции. Разные варианты изображения важнейшего события христианской истории можно увидеть на примере икон, созданных мастерами Москвы, Палеха, Ветки и даже Японии в  –  веках. Для православных христиан Пасха – это самое радостное и светлое событие церковного года, а последующая неделя (Пасхальная или Светлая седмица) воспринимается как единый «Великий день», когда солнце «стояло на небе, не заходя». За неделю до праздника, в Страстную седмицу, издавна пекли куличи, красили и расписывали яйца, делали творож"
Hermitage Museum,Диковинный и дорогой Китай. Знания о Востоке. В рамках Года Петра Великого в Эрмитаже,20 апреля 2022 - 19 июня 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/c9f98be9194e4278b687ff1a5c3e112a,"Аптекарские сосуды Китай. кон.ец  - начало  в. Совершенно особенное место среди них занимают произведения китайского искусства, которые были преподнесены ему в дар китайским императором Канси (правил в 1662-1722) или приобретены в Поднебесной по указам Петра Великого. Он завершит его грандиозным реставрационным праздником «Гардероб Петра Великого. И целый год, каждые три месяца, в Арапском зале будут проходить специальные монографические выставки о Петре. Первая — о китайской роскоши в жизни императора. Пётр привёз в Россию первого «арапа», которого обучил и возвысил. В  веке усиливается необходимость установления границ с Китаем на Дальнем Востоке, идёт поиск новых путей «в Индии» и контактов с Персией, активно ищется выход к морю на юге страны. Эти и многие другие причины побуждали Россию интересоваться восточными странами. Пётр I взошёл на престол в 1682 году, а в 1689 году Ф. Головин заключил Нерчинский договор о караванной торговле и границах. Тогда в качестве дипломатических подарков правителям были поднесены удивительные золотые чашечки, украшенные тончайшей филигранью и драгоценными камнями. В 1692 году из Москвы в Пекин была снаряжена миссия с наказами Петра I об установлении, главным образом, торговых отношений с Китаем. Миссию возглавил Избрандт Идес – нидерландский купец и путешественник, живший тогда в Немецкой слободе. Пётр Великий написал послание китайскому императору Канси, обратившись к нему так: «Великих азиацких стран Императору (Повелителю — зачеркнуто) настоящему богдойс"
Hermitage Museum,Время Людовика XIV в портретной гравюре Робера Нантейля,16 апреля 2022 - 17 июля 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/e98a25756f276cb2944c3db14534c167,"Экспозиция, насчитывающая около 70 произведений, посвящена творчеству крупнейшего мастера французского гравированного портрета Робера Нантейля (1623–1678). Ему удалось создать особую систему гравирования на меди с возможностью выполнения портретов большого размера. Как при жизни, так и в наши дни, он почитается выдающимся мастером в резцовой технике. Резцом Робера Нантейля запечатлены образы высшего духовенства, государственных министров, членов парламента, военачальников, – они иллюстрируют  век необыкновенным искусством портрета и дают наглядное представление не только о внешности отдельных личностей, но и об облике общества того времени в целом. Сферой деятельности Робера Нантейля в период правления молодого Людовика  был неизменно востребованный во все времена жанр портрета, дававший модели возможность украсить им свой род и надолго сохранить имя. Уровнем своего дарования и творческого потенциала Нантейль задал образец той художественно-технической высоты, который на долгое время сделался эталонным и оказал неоспоримое воздействие не на одно поколение работавших в этой области граверов. Робер Нантейль, блестящий рисовальщик, гравировал преимущественно по собственным оригиналам. Он обладал бесценным для портретиста даром передавать сходство и достойную импозантность, столь важную в эстетике внешности. Благодаря этим качествам он занял лидирующее положение, вызвавшее огромный спрос на его работы в среде самых именитых заказчиков. Его творчество на протяжении долгого времени продолжало оставаться примером, он приобрел известность не только во Франции, но и за ее пределами. Портрет Робера Нантайля, исполненный Жераром Эделинком, был включен вместе с биографическим очерком в элитное издание Шарля Перро «Les Hommes Illustres», посвященное знаменитым французам  столетия. В 1658 году, через десять лет после переселения из Реймса в Париж, Нантейль получил звание и придворную должность ординарного рисовальщика и гравера короля. После восшествия на престол Людовика  на Робера. Нантейля была возложена обязанность исполнения портретов короля, печатавшихся большими тиражами. Это не только принесло ему ощутимые привилегии, но и дало возможность сделать блестящую карьеру и стать признанным мастером портрета"
Hermitage Museum,Скульптура Флоренции в ХV веке,30 марта 2022 - 11 сентября 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/19c8f2eb8d7b3864d5ab7acea4a6a642,"Многие из них совсем недавно стали предметом исследований и публикаций; часть из показанных памятников ранее не экспонировалась. В составе экспозиции двадцать пять произведений из терракоты, гипса, майолики, дерева, созданные во Флоренции в XV – начале  века. Изображение Богоматери с младенцем на руках было одним из главных для мастеров Флоренции XV столетия, что объясняется особым почитанием Девы Марии в этом городе. К наиболее ранним и распространенным относятся две композиции «Мадонна с Младенцем», исполненные в мастерской скульптора Лоренцо Гиберти (1378‒1455), автора знаменитых восточных «Врат Рая» Флорентийского баптистерия. Два рельефа второй половины 1450-х годов на сюжет «Мадонна, поклоняющаяся младенцу» восходят к произведениям выдающегося флорентийского мастера, создававшим тонкие композиции в мраморе Дезидерио да Сеттиньяно (около 1430‒1464). На работах в мраморе специализировался и другой ведущий скульптор Флоренции ‒ Антонио Росселлино (1427‒1479). Его барельеф «Мадонна с младенцем» был очень популярен во второй половине ХV века и много раз повторялся в разных материалах. Среди повторений и экспонируемая гипсовая композиция «Мадонна с Младенцем». (1470-е (?)). Рельеф «Мадонна с младенцем и святым Иоанном Крестителем (около 1490-г) с оригинала флорентийского скульптора Бенедетто да Майано (1442‒1497), расписанный с большим мастерством, своим тонким настроением напоминает о Мадоннах, созданных примерно в то же время Сандро Боттичелли (1445‒1510). Техника майолики, изобретателем которой считается флорентийский скульптор Кватроченто Лука делла Роббиа (1400‒1482), позволила придать скульптуре более яркие цвета и обеспечить ее лучшую сохранность. На выставке представлены работы создававшиеся в мастерской семьи делла Роббиа вплоть до начала  века: Богоматерь, поклоняющаяся м"
Hermitage Museum,Испанский стиль. Стекло и художественный текстиль ХVI–ХIХ веков в собрании Эрмитажа,23 февраля 2022 - 18 сентября 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/2313d40f7a85f43e3c53eec3fa778fb6,"Скатерка - покрывало с фигурами фантастических животных и птиц Испания,  в. Однако и хрупкие изделия стеклодува, и нарядные, узорчатые полотнища, созданные умелым ткачом или искусной иглой вышивальщика, объединяет яркий, самобытный характер прикладного искусства Испании. «Своеобразие и художественное превосходство Испании выражается в прикладном искусстве столь же ярко, как и в живописи. Соревнование с остальной Европой, сочетаясь с прочностью мусульманских эстетических традиций, рождает ткани и кружева удивительной красоты, волшебное каталонское стекло, реагирующее на яды, и андалузские сосуды с витыми нитями. Своей самобытностью испанское прикладное искусство во многом обязано географическому положению страны. Испания отделена от европейского континента горной грядой Пиренеев, что никогда не было серьезной преградой для развития придворной художественной культуры в едином направлении с другими странами Европы. Однако необходимость преодоления гор и морей сделала более консервативным народное искусство, бережно сохранявшее свои традиции. Пиренейский полуостров служил связующим мостом между Западом и Востоком. В 711–714 годах его бóльшая часть была завоевана арабскими и берберскими воинами. В Х веке Кордовский халифат стал одним из важных центров мусульманского мира. Длившаяся почти восемь веков борьба христиан за освобождение занятых мусульманами земель – Реконкиста – завершилась лишь в 1492 году и способствовала формированию разнообразия стилей, отличающих каждый регион страны. В период арабского владычества стеклоделие стало одним из основных ремесел, однако подлинный его расцвет пришелся на эпоху Ренессанса"
Hermitage Museum,В поисках античного Боспора,15 февраля 2022 - 15 мая 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/05e490fe4a4aa9c6683289536a101b80,"Фрагменты браслета со вставками из цветного камня. Золото, сердолик (?). Ι – ΙI вв. (?). Сборка конца  – начала XX в. (?). Основная идея выставки состоит в том, чтобы представить зрителю страницы истории российской археологии в контексте развития исследований древнего Боспорского царства, а также научных и художественных воззрений 1830-х – 1910-х годов. Экспозиция, включающая свыше пятисот экспонатов, охватывает несколько тематических разделов: Пути развития боспорской археологии (1830-е – 1910-е гг.) и ранние собиратели антиков; Археология Боспора и М. Заслуги Михаила Ивановича Ростовцева в изучении боспорских памятников трудно переоценить, но принципиально важно и то, что учёный жил, получил образование и проходил этапы своего становления в эпоху исключительно плодотворную для развития науки о классических древностях. Необычайно ярким было и его академическое окружение: на экспозиции представлены рукописные, графические и фотодокументы из собрания Санкт-Петербургского филиала Архива , на которых запечатлены создававшие эту науку люди. Среди экспонатов – ранее не публиковавшиеся портреты деятелей российского антиковедения, рукописные документы и издания прошлых лет. Они позволят окунуться в атмосферу того времени, составить представление о людях, которые входили в научное и музейное сообщество и в круг лиц, связанных с открытиями на территории Боспорского царства, в том числе о коллекционерах. Особое внимание на выставке и в каталоге уделено судьбам памятников из музейных и частных собраний, историческим и современным реставрационным работам, проводившимся с боспорскими материа"
Hermitage Museum,Память материала. Фарфор Сергея Русакова,12 февраля 2022 - 29 мая 2022,2022,transition_2022,https://www.hermitagemuseum.org/what-s-on/977223922ba5c8adb56b3687b0cfb3e0,"Фарфор Сергея Русакова 12 февраля 2022 года в Главном штабе начинает работу выставка произведений одного из ведущих художников Императорского фарфорового завода – Сергея Русакова. Проект «Память материала» автор посвятил старейшему из ныне действующих предприятий в России – первому отечественному фарфоровому заводу.  «.  » 2018–2020 Фарфор, шамот © АО ""Императорский фарфоровый завод"" В центре внимания художника – люди, которые создали славу производству, работающему в Санкт-Петербурге более 275 лет. В восемнадцатом веке, подарившем нам фарфор с его таинственной и увлекательной историей нового рождения и пережившем «фарфоровую лихорадку», необыкновенно высоко ценили этот материал. Приобретя статус национального культурного феномена, фарфор взял на себя функции не только декоративные и утилитарные, но и просветительские. Став одним из самых ярких достижений  столетия, фарфор почти сразу превратился в объект коллекционирования и изучения, являясь по сути бытовым материалом. Первые фарфоровые мануфактуры были предметом гордости монарших особ и объектом моды. Их диковинная продукция из неведомого доселе материала стала достойна убранства парадных покоев царских резиденций и дипломатических подношений. Множество памятников, дошедших до наших дней в виде драгоценных предметов раннего фарфора, волнуют воображение исследователей, тщательно изучающих историю их возникновения. Эти хрупкие свидетельства времени, созвучные эпохе, а иногда и опережающие ее, дают возможность реконструировать историю художественной жизни в фарфоре. Взяв за основу неисчерпаемую, многогранную тему фарфорового производства, Сергей Русаков ограничился только одним ее аспектом. Художественными средствами автор показывает роль «единицы» в профессии, ее ценность в большой цепи производства. Человек, пришедший на завод и оставшийся работать с фарфором, всю жи"
Hermitage Museum,Виван Босе и Август Липпольд: мастера живописного отделения Императорского фарфорового завода. 1850–1870-е годы,25 декабря 2021 - 10 апреля 2022,2021,pre_2022,https://www.hermitagemuseum.org/what-s-on/fb669926e123f894b9743c57ec685a12,"Ваза с росписью «Дама, играющая на лютне» Императорский фарфоровый завод Санкт-Петербург, Россия. 1864 По живописному оригиналу Н. Тычагин Разработка орнаментальной композиции: В. В них есть особая прелесть и специфическая документальность, которая оказалась важной и для истории нашей картинной галереи. Экспозиция посвящена творческому наследию двух художников, работавших на Императорском фарфоровом заводе в царствование императора Александра II. На ней впервые вместе представлены: парадные вазы, декорированные по проектам французского художника-орнаменталиста Вивана Босé (1818–1876) и его проектные рисунки и эскизы; а также уникальные живописные пласты с росписью саксонского мастера копийной живописи на фарфоре Августа Липпольда (1823–1915). Благодаря их таланту и мастерству качество исполнения декора фарфоровых изделий и копийной живописи достигло исключительно высокого уровня. Виван Босé (1818–1876) был абсолютным лидером в области разработки живописно-орнаментальных решений фарфоровых произведений 1850-х – начала 1870-х годов. Современники называли Босе́ «неистощимым композитором рисунков». За редким исключением почти все дизайн-проекты больших парадных ваз этого времени были созданы при его непосредственном участии. Художественное влияние Босе́ было настолько велико, что постепенно дизайн-составляющая интерьерных произведений вышла на первый план. Дизайны Босé предназначались прежде всего для парадных ваз с полной росписью оборотной стороны тулова, с захватом ножки и горловины, которые также украшались вариациями орнаментных сочинен"
