museum,title,date_range,year,period,url,description
Tretyakov Gallery,Иван Грозный и сын его Иван. Возвращение,17 декабря 2024 — 15 февраля 2026,2024,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/ivan-groznyy-i-syn-ego-ivan-vozvrashchenie/,"Уважаемые посетители! Зал № 30, где в настоящее время размещена выставка, будет недоступен для посещения с 15 по 18 апреля (включительно) в связи с проведением работ. О возобновлении работы зала мы сообщим дополнительно. Приносим свои извинения за доставленные неудобства. Картина находилась на реставрации четыре года. Реставраторами и исследователями, которые опирались на опыт предыдущих поколений специалистов и использовали новейшее оборудование, удалось сделать значительный шаг в понимании механизмом разрушения и восполнения утрат. Сегодня Третьяковская галерея, наконец, может объявить о возвращении картины в залы, где она будет экспонироваться в специально сконструированной климатической антивандальной капсуле. На выставке представлены живописные этюды и эскизы Репина, хранящиеся в ГТГ, раскрывающие этапы размышления художника над образами, в витринах экспонируется архивный материал, рассказывающий историю картины, ее экспонирование на передвижной выставке, запрет цензуры, нападение 1913 года. История и этапы реставрации картины на протяжении ХХ — ХХI веков, включая годы эвакуации во время Великой Отечественной войны, отражены в широком блоке архивных документов и фотографий-картограмм и своего рода современных фотографиях-отчетах о последнем этапе реставрации после нападения 2018 года. Генеральный партнер Информационная поддержка"
Tretyakov Gallery,Зимняя сказка,10 января 2026 — 25 января 2026,2026,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/zimnyaya-skazka/,"Построенная по принципу развивающегося повествования, экспозиция приглашает вступить в ассоциативный диалог с произведениями отечественного искусства XIX–XX веков. Уникальный сюжет рождается в переплетении традиционных мотивов: поиска счастья, преодоления испытаний в пути, неожиданных встреч. Условность сказочной темы делит выставку на две части: светлый мир устоявшегося порядка и мир таинственный, наполненный чудесами. В работах Василия Максимова, Арсения Мещерского, Исаака Левитана оживают образы морозной вьюги, заснеженных деревень и глухих лесов. Линию преображенной реальности поддерживает скульптура Анны Голубкиной и Сергея Чуракова. Надёжными спутниками для зрителя выступают герои скульпторов-анималистов Василия Ватагина, Степана Чуракова, Анатолия Посядо. На полотнах Игоря Грабаря, Константина Юона, Федота Сычкова разворачивается торжественная атмосфера праздника и показаны радости зимних забав. Объединяет две части выставки образ героини знаменитой картины Виктора Васнецова «Снегурочка»."
Tretyakov Gallery,Карл Брюллов. Рим – Москва – Петербург,10 июня 2025 — 18 января 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/karl-bryullov-rim-moskva-peterburg/,"О Карле Брюллове, нареченном еще при жизни «великим», написано много. Его полотна вдохновляли литературных гениев (А.С. Пушкина, Н.В. Гоголя) и ярких художественных критиков (В.Г. Белинского, В.В. Стасова). Биография и творчество мастера изучались с самых разных сторон. Крылатое латинское выражение genius loci означает особую атмосферу, присущую конкретной местности. Концепт «гений места» используется в культурологии давно. В XXI веке благодаря обилию популярных книг и статей, циклу телепередач, развит"
Tretyakov Gallery,110 | Российский дизайн 1915–2025,27 декабря 2024 — 11 января 2026,2024,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/110-rossiyskiy-dizayn-1915-2025/,"Экспозиция охватывает 110 лет. Отсчет ведется с легендарной «Последней футуристической выставки 0,10», которая прошла в Санкт-Петербурге в 1915 году. Именно там"
Tretyakov Gallery,1418 дней. К 80-летию Великой Победы,22 апреля 2025 — 11 января 2026,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/1418-dney-k-80-letiyu-velikoy-pobedy/,"Куратор проекта Ирина Седова называет его «выставка-переживание», позволяющая зрителям всех поколений понять и почувствовать события 1941–1945 годов через работы художников из коллекции Галереи. В экспозицию включены пять разделов – «Огненные версты войны», «Алтарь Победы», «Эхо прошедшей войны», «Лица Победы» и «Третьяковская галерея в годы Великой Отечественной войны», каждый из которых рассказывает о ключев"
Tretyakov Gallery,А.В. Ступин и его ученики,22 августа 2025 — 7 декабря 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/aleksandr-stupin-i-ego-ucheniki/,"На выставке можно увидеть их ранние работы, редко экспонируемые графические произведения, а также отдельные шедевры зрелого творчества. Одним из открытий выставки станет альбом с рисунками В.Е. Раева, восемь из которых были созданы в годы его проживания в Арзамасе. Посетители могут также увидеть редкие образцы творчества малоизвестных выпускников ступинской школы, чьих работ практически не сохранилось. Многие произведения впервые покинули запасники и будут показаны широкой публике. Александр Васильевич Ступин (1776–1861) основал школу живописи в Арзамасе, своем родном городе, в 1802 году. Учебное заведение просуществовало почти 60 лет и еще при жизни основателя стало одним из заметных явлений культурной жизни России первой половины XIX века. Не случайно в подражание «арзамасской академии» был назван знаменитый литературный кружок «Арзамас», член"
Tretyakov Gallery,Дальний Восток. Время авангарда,23 мая 2025 — 7 декабря 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/dalniy-vostok-vremya-avangarda/,"В истории русского авангарда есть яркая и малоизученная страница – художественная жизнь Дальнего Востока 1917–1925 годов. Это время, когда на самом краю России, в пространстве между Западом и Востоком рождалось уникальное художественное явление. Географическая удаленность от столичных центров, близость к культурам Китая, Японии и коренных народов региона, революционные события и Гражданская война способствовали формированию особой творческой атмосферы. В Хабаровске, Владивостоке, Чите художники не просто следовали столичным тенденциям авангарда, они создавали произведения, в которых футуристические эксперименты и поиски философии нового искусства переплетались с восточными традициями. Давид Бурлюк, оказавшись у восточной границы империи, писал: «Дальний Восток открыл мне новые горизонты искусства». Его путешествия по региону, выставки и лекции стали катализатором местной культурной жизни. Пётр Львов, Никтополион (Ник) Наумов, Виктор Пальмов, Павел Любарский и другие мастера создавали произведения, в которых острота авангардного ви́дения соединялась с самобытностью Востока, а в плакате было выражено подлинное понимание революционных преобразований. На выставке"
Tretyakov Gallery,Шедевры искусства Казахстана,7 октября 2025 — 23 ноября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/shedevry-iskusstva-kazakhstana/,"Выставка знакомит зрителей с лучшими образцами казахстанского изобразительного искусства ХХ века. Экспонируемые произведения живописи и скульптуры дают представление о нескольких поколениях талантливых мастеров. Показ открывают картины Абылхана Кастеева, творчество которого стоит у исто"
Tretyakov Gallery,Александр Дейнека. Гимн жизни,26 июня 2025 — 26 октября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/aleksandr-deyneka-gimn-zhizni/,"Фото / экспонаты События Государственная Третьяковская галерея представляет выставку Александра Дейнеки, которая объединила более 200 произведений живописи, графики и скульптуры из собрания Курской картинной галереи имени А.А. Дейнеки с работами из коллекции Третьяковской галереи. Выставка проходит на Кадашёвской набережной, 12, залы 1-го этажа."
Tretyakov Gallery,Илья Машков. Авангард. Китч. Классика,17 июня 2025 — 26 октября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/ilya-mashkov-avangard-kitch-klassika/,"Проект позволит проследить эволюцию творчества Машкова – от радикальных экспериментов «Бубнового валета» до поздних работ периода соцреализма, которые до сих пор вызывают острые дискуссии. Одни критики видят в них живописные шедевры, равные искусству старых мастеров, другие – банальность и китч. Экспозиция не только раскроет метод художника на разных этапах с конца 1910-х до начала 1940-х годов, но и даст возможность понять ключевые тенденции развития русского искусства – от авангарда до соцреализма. Основу выставки составляют произведения Машкова из 26 государственных коллекций, а также частных собраний. Экспозиция п"
Tretyakov Gallery,Елизавета Кругликова и вокруг,31 мая 2025 — 19 октября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/elizaveta-kruglikova-i-vokrug/,"Творческая жизнь Кругликовой охватывает два мира – Париж и Россию. В начале XX века она стала важной фигурой в художественной среде французской столицы: обучала соотечественников технике офорта, а ее мастерская была одним из культурных центров русского Парижа. С 1920-х годов Кругликова была главой ленинградской школы офорта, преподавала его в Академии художеств. Ее помощью пользовались как крупные мастера графических искусств, так и талантливая молодежь. Помимо гравирования, художница применяла старинную технику силуэта и за 30 лет работы создала грандиозную галерею портретов российских литераторов, художников и партийных руководителей. Она не просто сделала силуэт популярным, но и задала импульс к дальнейшему развитию и переосмыслению этого вида искусства. Изобретенная в первой половине XVII столетия в Италии разновидность печатной графики – монотипия – в России была неизвестна и вошла в обиход художников именно благодаря Кругликовой. Выставка познакомит зрителей с творче"
Tretyakov Gallery,Май Митурич. К мысу радости,30 мая 2025 — 12 октября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/may-miturich-k-mysu-radosti/,"Май Митурич – художник, который нарисовал образы героев, знакомых каждому с детства. Его иллюстрации к книгам Корнея Чуковского, Самуила Маршака, Редьярда Киплинга, сказкам Льюиса Кэрролла об Алисе, японским сказкам и другим произведениям давно стали классикой. Благодаря его рисункам оживают животные и джунгли в «Маугли», герои из произведений «Бармалей», «Муха-цокотуха», «Бибигон», «Алиса в Стране чудес» и «Алиса в Зазеркалье» – персонажи, с которыми выросло не одно поколение. На выставке представлены как редко экспонируемые, так и широко известные работы художника: живописные и графические портреты современников, лирические пейзажи, натюрморты, книжная иллюстрация, а также редкие архивные материалы. Среди них – детские рисунки Мая Митурича, его дипломная работа, международные награды и уникальная именная японская печать, врученная художнику в знак признательности. Отдельный раздел посвящен семье мастера: его отцу Петру Митуричу, известному художнику-графи"
Tretyakov Gallery,Борис Кустодиев,30 апреля 2025 — 28 сентября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/boris-kustodiev/,"Творчество Бориса Кустодиева многогранно: он работал как станковист, сценограф, увлекался скульптурой, свободно владел разнообразными графическими техниками и приемами рисования. Художник писал портреты современников, пейзажи и жанровые произведения, запечатлевая жизнь и колорит России, особенности национального характера, быт и праздники русской провинции. В своем искусстве он соединил традиции реализма с импрессионизмом и символизмом, обогатив их элементами русского фольклора и народного искусства. К середине 1900-х годов художник создал неповторимый стиль и собственную живописную Россию – «Страну Кустодию». Экспозиция познакомит с ключевыми живописными и графическими произведениями автора, которые объединены в тематические блоки: «Семья», «Страна Кустодия», «Театр». Отдельное место в экспозиции занимает цикл «Русские типы», где художник воспевает русских красавиц – величественных и жизнерадостных героинь его полотен. Впервые практически в полном составе будут показаны эскизы Кустодиева к спектаклю «Блоха» (по рассказу Николая Лескова «О тульском косом Левше и о стальной блохе») для Второго Московского художественного академического театра и Большого драматического театра в Ленинграде – вершины в театрально-деко"
Tretyakov Gallery,Коллекционер Иван Морозов: от Ван Гога до авангарда,30 апреля 2025 — 28 сентября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/kollektsioner-ivan-morozov-ot-van-goga-do-avangarda/,"В центре проекта шедевры Винсента Ван Гога, Клода Моне, Поля Сезанна, Отона Фриеза, Анри Матисса, Андре Дерена и Огюста Эрбена. Их работы представлены в диалоге с отечественной живописью 1900–1920-х годов, любимыми художниками коллекционера Ивана Морозова – Константином Коровиным и Александром Головиным, а также с произведениями Игоря Грабаря, Константина Сомова, Николая Милиоти, Мартироса Сарьяна и других авторов. Выставка демонстрирует взаимодействие французских и русских импрессионистов и символистов, специфику их национальных версий (Клод Моне и Константин Коровин, Анри Кросс и Александр Головин), а также – своего рода решительный, едва ли не революционный «прорыв» русских авангардистов за границы, очерченные новейшим французским искусством в лице его главных реформаторов: Сезанна, Ван Гога, Дерена, Матисса. Коллекционер Морозов в последние годы собирательства обратил внимание на художников-авангардистов из «Бубнового валета». Именно эта, важная сторона его коллекции, в большей степени приоткрыта на выставке в филиале Третьяковской галереи в Самаре. В экспозиции представлены работы Александра Куприна, Петра Кончаловского, Роберта Фалька и Наталии Гончаровой. Таким образом, зритель проделает путь, который прошла русская живопись в начале XX века, и который условно обозначен в названии выставки – от Ван Гога до авангарда. Последние десять лет отмечены возросшим интересом к великим русским коллекционерам Ивану Морозову и Сергею Щукину, текстильным фабрикантам и видным благотворителям. Уникальный выставочный проект, предпринятый"
Tretyakov Gallery,Путь на Восток. Русские художники в Центральной Азии,17 апреля 2025 — 28 сентября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/put-na-vostok-russkie-khudozhniki-v-tsentralnoy-azii/,"Экспозиция подчеркивает масштаб движения русских художников на Восток, их роль в искусстве модернизма. Среди экспонатов – уникальные произведения таких выдающихся мастеров, как Павел Кузнецов, Беатриса Сандомирская, Александр Волков, Кузьма Петров-Водкин, Александр Самохвалов, Михаил Курзин и многих других. У живописцев, графиков, скульпторов были разные задачи, но общая цель – авангардистов и неоклассиков объединяло преклонение перед величием и тайной Азии. Основой выставочного проекта стала крупнейшая коллекция изобразительного искусства «восточной» направленности, собранная в Третьяковской галерее и впервые столь масштабно демонстрирующаяся посетителям. Особый раздел посвящен деятельности художников, эвакуированных в республики Центральной Азии в годы Великой Отечественной войны. Благодарим за поддержку АО «ГАЗПРОМБАНК» Благотворительный Фонд «Достоинство» Информационная поддержка"
Tretyakov Gallery,Александр Бурганов. Мифология реальности,6 мая 2025 — 7 сентября 2025,2025,post_2022,https://www.tretyakovgallery.ru/exhibitions/o/aleksandr-burganov-mifologiya-realnosti/,"Работы мастера хранятся в ведущих музеях мира, а монументальные композиции украшают площади городов России, Европы и Америки. Он является автором скульптурных портретов, станковых произведений, разнообразных графических циклов. Помимо этого, Александр Николаевич обладает литературным талантом: им написаны несколько книг и ряд статей, в которых он рассуждает о сущности искусства, анализирует художественные процессы прошлого и современности. Александр Бурганов активно исследует темы человеческой природы, эмоций и взаимодействия с окружающим миром, что делает его творчество глубоко философским и эмоционально насыщенным. Пластический язык Бурганова, с одной стороны, наполнен классическими реминисценциями, с другой – содержит многочисленные отсылки к приемам художников-сюрреалистов. В состав выставки включены произведения из собрания Третьяковской галереи, мастерской скульптора и Московского государственного музея «Дом Бурганова». Экспозиция позволяет познакомиться с творческим мышлением Александра Бурганова, его оригинальным метафоричным художественным восприятием. Информационная поддержка"
