museum,archive_year,raw_text,url
Multimedia Art Museum Moscow,2025,Detective stories from the life of a museum curator. Episode two,https://mamm-mdf.ru/en/exhibitions/detective-stories-from-the-life-of-a-museum-curator-episode-two
Multimedia Art Museum Moscow,2025,From the Beatles to Galliano. The Star Odyssey of Jean-Marie Perrier,https://mamm-mdf.ru/en/exhibitions/from-the-beatles-to-galliano-the-star-odyssey-of-jean-marie-perrier
Multimedia Art Museum Moscow,2025,Rino Barillari,https://mamm-mdf.ru/en/exhibitions/king-of-the-paparazzi
Multimedia Art Museum Moscow,2025,Danil Golovkin,https://mamm-mdf.ru/en/exhibitions/fashion-as-a-performance
Multimedia Art Museum Moscow,2025,Winners of the fourth season of the grant program Still Art Foundation's Fashion Photography,https://mamm-mdf.ru/en/exhibitions/winners-of-the-fourth-season-of-the-grant-program-still-art-foundation039-s-fashion-photography
Multimedia Art Museum Moscow,2025,Damir Zhukenov,https://mamm-mdf.ru/en/exhibitions/timeless
Multimedia Art Museum Moscow,2025,The Great Patriotic War. 1941–1945,https://mamm-mdf.ru/en/exhibitions/the-great-patriotic-war-19411945
Multimedia Art Museum Moscow,2025,Garif Basyrov,https://mamm-mdf.ru/en/exhibitions/another-dimension
Multimedia Art Museum Moscow,2025,Evidence of War. 1941-1945. New additions to the MAMM collection,https://mamm-mdf.ru/en/exhibitions/evidence-of-war-1941-1945-new-additions-to-the-mamm-collection
Multimedia Art Museum Moscow,2025,Naum Granovsky,https://mamm-mdf.ru/en/exhibitions/moscow--from-the-first-taxis-to-olympic-construction-sites
Multimedia Art Museum Moscow,2025,"Split Together, Merged Apart",https://mamm-mdf.ru/en/exhibitions/ne-slitno-ne-razdelno
Multimedia Art Museum Moscow,2025,Расположение картин зависит от вкуса. Современное искусство из коллекции Антона Козлова,https://mamm-mdf.ru/en/exhibitions/raspolojenie-kartin-zavisit-ot-vkusa-sovremennoe-iskusstvo-iz-kollektsii-antona-kozlova
Multimedia Art Museum Moscow,2025,History of the Moscow House of Photography. In memory of Mikhail Golosovsky,https://mamm-mdf.ru/en/exhibitions/history-of-the-moscow-house-of-photography-in-memory-of-mikhail-golosovsky
Multimedia Art Museum Moscow,2025,Grisha Selsky,https://mamm-mdf.ru/en/exhibitions/pokemon-go-go-go_en
Multimedia Art Museum Moscow,2025,Natalia Turnova,https://mamm-mdf.ru/en/exhibitions/non-parade-portrait
Multimedia Art Museum Moscow,2025,Ivan Mikhailov,https://mamm-mdf.ru/en/exhibitions/space-of-silence
Multimedia Art Museum Moscow,2025,Photoavant-garde of the 1920s and 1930s. Alexander Rodchenko and his contemporaries,https://mamm-mdf.ru/en/exhibitions/photoavant-garde-of-the-1920s-and-1930s-alexander-rodchenko-and-his-contemporaries
Multimedia Art Museum Moscow,2025,Knight of Bronze(dedicated to the 220th anniversary of the sculptor P.K. Klodt),https://mamm-mdf.ru/en/exhibitions/knight-of-bronze--dedicated-to-the-220th-anniversary-of-the-sculptor-pk-klodt
Multimedia Art Museum Moscow,2025,Nikolai Petrov. Master of Light,https://mamm-mdf.ru/en/exhibitions/nikolai-petrov-master-of-light
Multimedia Art Museum Moscow,2025,Women and children during the Great Patriotic War,https://mamm-mdf.ru/en/exhibitions/women-and-children-during-the-great-patriotic-war
Multimedia Art Museum Moscow,2025,Photographer Yuri Petrovich Eremin (1881-1948),https://mamm-mdf.ru/en/exhibitions/photographer-yuri-petrovich-eremin-1881-1948
Multimedia Art Museum Moscow,2025,This is war,https://mamm-mdf.ru/en/exhibitions/this-is-war
Multimedia Art Museum Moscow,2026,Frontline reporting,https://mamm-mdf.ru/en/exhibitions/frontline-reporting
Multimedia Art Museum Moscow,2026,II International Biennale «Art of the Future»,https://mamm-mdf.ru/en/exhibitions/ii-international-biennale-art-of-the-future
Multimedia Art Museum Moscow,2026,Juliet Tarraubella,https://mamm-mdf.ru/en/exhibitions/the-secret-life-of-flowers
Multimedia Art Museum Moscow,2026,Tim Parchikov,https://mamm-mdf.ru/en/exhibitions/from-the-series-im-not-a-robot
Multimedia Art Museum Moscow,2026,while(true) { exist(); },https://mamm-mdf.ru/en/exhibitions/whiletrueexist_en
Multimedia Art Museum Moscow,2026,Stepan Tereshchenko and Monolesan,https://mamm-mdf.ru/en/exhibitions/sanctumgreen_eng
Multimedia Art Museum Moscow,2026,Milagrelia (Victoria Gurova),https://mamm-mdf.ru/en/exhibitions/the-family-that-doesnt-exist_en
Multimedia Art Museum Moscow,2026,Sergey Skurtu and Olesya Vashchenko,https://mamm-mdf.ru/en/exhibitions/lacrima_eng
Multimedia Art Museum Moscow,2026,Yuri Chernyshev,https://mamm-mdf.ru/en/exhibitions/it-wasnt-me_en
Multimedia Art Museum Moscow,2026,Vladimir Grig,https://mamm-mdf.ru/en/exhibitions/the-transition-series
Multimedia Art Museum Moscow,2026,Elena Demi-dova and Maxim Kalmykov,https://mamm-mdf.ru/en/exhibitions/neurochado-20-and-the-heredity_en
Multimedia Art Museum Moscow,2026,Denis Makarov,https://mamm-mdf.ru/en/exhibitions/mario-who-jumped-out-of-the-game
Multimedia Art Museum Moscow,2026,Polina Chernysheva,https://mamm-mdf.ru/en/exhibitions/not-recipes
Multimedia Art Museum Moscow,2026,Aksana Pruttskova,https://mamm-mdf.ru/en/exhibitions/singular-room-transcript-of-the-posthuman-imagination
Multimedia Art Museum Moscow,2026,GrOM (Olga Michi Creative Group),https://mamm-mdf.ru/en/exhibitions/from-the-housing-of-the-future-and-total-rabotisation-series
Multimedia Art Museum Moscow,2026,echo.txt,https://mamm-mdf.ru/en/exhibitions/the--function
Multimedia Art Museum Moscow,2026,Dmitry Kavka,https://mamm-mdf.ru/en/exhibitions/event_en
Multimedia Art Museum Moscow,2026,Daniil Savinsky,https://mamm-mdf.ru/en/exhibitions/open-for-ai_eng
Multimedia Art Museum Moscow,2026,Massalia,https://mamm-mdf.ru/en/exhibitions/aiwinter_en
Multimedia Art Museum Moscow,2026,Sonya Stereostyrski,https://mamm-mdf.ru/en/exhibitions/visitors-from-the-future
Multimedia Art Museum Moscow,2026,Aristarkh Chernyshev,https://mamm-mdf.ru/en/exhibitions/info-entanglement
Multimedia Art Museum Moscow,2026,Aristarkh Chernyshev,https://mamm-mdf.ru/en/exhibitions/technological-evolution
Multimedia Art Museum Moscow,2026,Nadia Koldaeva,https://mamm-mdf.ru/en/exhibitions/more-as-part-of-the-memory_en
Multimedia Art Museum Moscow,2026,Pavel Pepperstein,https://mamm-mdf.ru/en/exhibitions/exh4338_eng
Multimedia Art Museum Moscow,2026,Polina Savina,https://mamm-mdf.ru/en/exhibitions/impostors_en
Multimedia Art Museum Moscow,2026,André Svibovich,https://mamm-mdf.ru/en/exhibitions/dendrosonic_eng
